Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135
Tzo-CMvi_006-Ex1_L4_clmp.r1r2_fastp	36.6629	36.38	36.3706	36.3455	36.3196	36.3381	36.3284	36.2995	36.3111	36.2716	36.2405	36.226	36.2153	36.2019	36.2034	36.1747	36.1782	36.1828	36.1543	36.1372	36.0927	36.0951	36.1045	36.069	36.0855	36.0471	36.0546	36.0138	36.0158	35.9856	35.9841	35.9835	35.9765	35.9488	35.9532	35.9393	35.9421	35.9149	35.8869	35.8946	35.885	35.8609	35.8608	35.863	35.8512	35.805	35.8044	35.7794	35.7924	35.7922	35.7774	35.7646	35.7428	35.7405	35.6893	35.696	35.7286	35.6839	35.6949	35.7113	35.6853	35.6468	35.6715	35.6306	35.6088	35.6261	35.6239	35.6035	35.6335	35.6166	35.5581	35.5507	35.5665	35.5553	35.5437	35.4915	35.5367	35.5409	35.4942	35.4474	35.4752	35.5077	35.4154	35.4338	35.4111	35.4307	35.4899	35.4392	35.3685	35.3618	35.3833	35.4132	35.335	35.3141	35.3391	35.3308	35.2834	35.3052	35.2954	35.2524	35.2677	35.2606	35.2471	35.2432	35.1785	35.1678	35.233	35.1888	35.2281	35.2473	35.1676	35.1572	35.2046	35.2038	35.176	35.106	35.1453	35.084	35.0906	35.0977	35.0401	34.9718	34.9318	34.9454	34.8959	34.8452	34.8796	34.9665	34.9809	34.7453	34.7841	34.9485	34.9267	35.1085	36.0946
Tzo-CMvi_007-Ex1_L4_clmp.r1r2_fastp	36.6607	36.3777	36.3632	36.342	36.3109	36.3329	36.3237	36.2947	36.3041	36.2673	36.234	36.2275	36.2151	36.2035	36.1971	36.1703	36.1671	36.1802	36.1526	36.1399	36.0884	36.0948	36.1029	36.0775	36.0854	36.0517	36.0573	36.0033	36.0085	35.9836	35.9797	35.9761	35.9731	35.9446	35.9576	35.9359	35.9387	35.9059	35.8874	35.8822	35.8771	35.8631	35.8562	35.8606	35.8377	35.8019	35.8073	35.7808	35.7923	35.7775	35.7734	35.7521	35.7343	35.7337	35.6839	35.687	35.7204	35.677	35.6828	35.6955	35.664	35.6455	35.6693	35.6254	35.6187	35.6218	35.6261	35.6055	35.6378	35.6233	35.5543	35.5582	35.569	35.5592	35.5601	35.5037	35.5423	35.5446	35.4976	35.4478	35.4839	35.5031	35.419	35.4496	35.4327	35.4392	35.4939	35.4389	35.3733	35.3719	35.3983	35.4293	35.335	35.3216	35.3433	35.3378	35.2969	35.3087	35.3007	35.25	35.2743	35.2706	35.2612	35.2491	35.2016	35.1743	35.2368	35.1995	35.2331	35.2713	35.1866	35.1864	35.2089	35.2107	35.184	35.1138	35.1675	35.0962	35.1105	35.121	35.0582	34.9742	34.9324	34.9594	34.9048	34.8627	34.8953	34.9884	34.9987	34.7528	34.7882	34.9477	34.9521	35.1283	36.0995
Tzo-CMvi_011-Ex1_L4_clmp.r1r2_fastp	36.6681	36.3812	36.373	36.3499	36.321	36.3384	36.3333	36.305	36.3148	36.2742	36.2478	36.2316	36.223	36.208	36.2033	36.1737	36.1833	36.1898	36.1548	36.1455	36.1007	36.1013	36.1067	36.0779	36.09	36.0482	36.0695	36.0048	36.0112	35.988	35.9759	35.9865	35.9828	35.9527	35.9512	35.9386	35.9324	35.9036	35.8862	35.8877	35.8775	35.8516	35.8595	35.858	35.836	35.7997	35.7996	35.7714	35.7774	35.7655	35.7602	35.7438	35.7254	35.711	35.6716	35.6715	35.7073	35.6638	35.6675	35.685	35.6531	35.6267	35.6496	35.6128	35.597	35.6063	35.6032	35.5829	35.6256	35.5869	35.5384	35.5241	35.5458	35.5311	35.5341	35.4734	35.5193	35.5119	35.465	35.427	35.4485	35.4725	35.388	35.4085	35.389	35.4078	35.4613	35.4088	35.346	35.3464	35.3605	35.3958	35.3067	35.2936	35.315	35.3143	35.276	35.2822	35.2818	35.2333	35.2468	35.2442	35.2148	35.2173	35.173	35.1526	35.2135	35.1723	35.2048	35.2224	35.1565	35.1499	35.1748	35.1731	35.1531	35.0885	35.1417	35.0743	35.0811	35.0851	35.0342	34.9583	34.9217	34.9378	34.8751	34.8386	34.8831	34.9638	34.9773	34.7296	34.7704	34.947	34.9148	35.1004	36.101
Tzo-CMvi_012-Ex1_L4_clmp.r1r2_fastp	36.6842	36.4218	36.4138	36.3959	36.3657	36.3847	36.38	36.3473	36.3583	36.3269	36.2956	36.288	36.2728	36.2567	36.2543	36.231	36.2326	36.2424	36.2108	36.2039	36.1604	36.1579	36.1718	36.1444	36.1484	36.1125	36.123	36.0836	36.0856	36.0649	36.056	36.0521	36.0523	36.0315	36.0308	36.022	36.0174	35.999	35.9724	35.9652	35.9654	35.9536	35.9428	35.9455	35.9376	35.895	35.8895	35.8788	35.8813	35.884	35.867	35.8582	35.8386	35.8398	35.7979	35.7963	35.8344	35.7843	35.7858	35.8105	35.7756	35.7539	35.7776	35.7364	35.7289	35.7285	35.7321	35.713	35.7408	35.7238	35.6656	35.6666	35.6801	35.668	35.6544	35.6173	35.6556	35.6472	35.6087	35.5578	35.5932	35.6073	35.5273	35.5533	35.533	35.5508	35.6074	35.5565	35.4898	35.4852	35.5133	35.5336	35.4487	35.4418	35.4586	35.4513	35.4191	35.4234	35.4165	35.3764	35.3918	35.3907	35.3797	35.3747	35.3239	35.2987	35.3574	35.3275	35.3538	35.3752	35.3033	35.294	35.334	35.3245	35.3002	35.2362	35.2847	35.2188	35.2282	35.2294	35.1876	35.1113	35.0654	35.0822	35.0383	34.99	35.0268	35.1096	35.1303	34.9016	34.9267	35.0799	35.068	35.2282	36.1464
Tzo-CMvi_013-Ex1_L4_clmp.r1r2_fastp	36.6744	36.4042	36.3968	36.3781	36.3493	36.3636	36.3592	36.3324	36.3412	36.3002	36.2757	36.2669	36.2462	36.2344	36.2339	36.2091	36.2159	36.2165	36.188	36.1786	36.1294	36.134	36.1439	36.1154	36.1232	36.0885	36.1026	36.0549	36.0562	36.03	36.025	36.0196	36.0212	35.9865	35.9946	35.9792	35.9808	35.9595	35.9319	35.9368	35.9266	35.9046	35.9046	35.9078	35.8902	35.8522	35.8476	35.8248	35.8401	35.8299	35.8169	35.8091	35.7799	35.7743	35.7333	35.7304	35.7705	35.7226	35.7249	35.7497	35.7246	35.6856	35.7147	35.6721	35.6458	35.6661	35.6602	35.6405	35.6708	35.6501	35.5931	35.5916	35.5978	35.5819	35.5798	35.5238	35.571	35.5723	35.5202	35.4784	35.5088	35.5244	35.4517	35.464	35.4502	35.4642	35.5171	35.4617	35.3943	35.3948	35.4263	35.4438	35.3597	35.3402	35.3609	35.3604	35.3221	35.3236	35.3203	35.2722	35.2939	35.2907	35.2746	35.2698	35.2174	35.1944	35.2664	35.2138	35.2459	35.2868	35.2086	35.1979	35.2251	35.2172	35.2033	35.1371	35.1898	35.1161	35.1264	35.1397	35.0806	35.0016	34.9592	34.979	34.9229	34.8818	34.9186	35.0012	35.0209	34.7751	34.8147	34.9844	34.9678	35.1328	36.1063
Tzo-CMvi_015-Ex1_L4_clmp.r1r2_fastp	36.6713	36.4093	36.3988	36.3781	36.3526	36.3719	36.3576	36.3352	36.3439	36.3049	36.2805	36.2714	36.2542	36.2392	36.2385	36.2158	36.2155	36.2232	36.1951	36.1771	36.1339	36.137	36.1462	36.1195	36.1267	36.0888	36.1048	36.0558	36.0632	36.0397	36.0226	36.0213	36.0185	35.9907	35.9941	35.9854	35.9823	35.9619	35.9418	35.9317	35.9239	35.901	35.8989	35.9037	35.8839	35.8487	35.8386	35.824	35.8378	35.8195	35.8116	35.7966	35.7732	35.7668	35.7166	35.721	35.7673	35.7149	35.7274	35.7477	35.7158	35.685	35.714	35.6563	35.6472	35.6501	35.6577	35.6358	35.6686	35.6481	35.59	35.5909	35.5949	35.583	35.5705	35.5152	35.5606	35.563	35.5194	35.4738	35.5124	35.5257	35.4414	35.4634	35.4413	35.4605	35.5157	35.4577	35.3879	35.3898	35.4144	35.4418	35.3518	35.3337	35.3594	35.3517	35.3116	35.3202	35.3212	35.2747	35.2878	35.2843	35.2764	35.2629	35.2157	35.1928	35.2535	35.2237	35.2488	35.2797	35.1991	35.2066	35.2419	35.2378	35.2126	35.1411	35.1875	35.1108	35.133	35.1361	35.0838	35.0111	34.9561	34.9827	34.9202	34.8728	34.9217	35.017	35.0125	34.7723	34.8122	34.9724	34.9658	35.1425	36.1012
Tzo-CMvi_016-Ex1_L4_clmp.r1r2_fastp	36.6792	36.4154	36.4068	36.3815	36.3585	36.3759	36.3712	36.3424	36.3528	36.3162	36.2889	36.2808	36.2605	36.2517	36.2442	36.2253	36.2241	36.2351	36.2073	36.1939	36.1504	36.1556	36.1656	36.1354	36.1444	36.1091	36.1186	36.0751	36.0849	36.0626	36.0495	36.0451	36.0454	36.026	36.0248	36.0132	36.0147	35.9917	35.9684	35.9649	35.9605	35.9425	35.9411	35.9471	35.9293	35.8978	35.8907	35.8718	35.878	35.8643	35.8608	35.8462	35.8312	35.827	35.789	35.7926	35.8284	35.7755	35.7844	35.7976	35.777	35.742	35.7693	35.7347	35.7163	35.7196	35.7283	35.7062	35.7334	35.7172	35.6607	35.6584	35.6702	35.6621	35.6547	35.6062	35.6499	35.6504	35.6021	35.5533	35.5869	35.5984	35.5314	35.5516	35.5348	35.5493	35.6057	35.5536	35.4897	35.4852	35.5104	35.5302	35.4561	35.4344	35.4575	35.4503	35.423	35.4237	35.4288	35.3854	35.3967	35.3969	35.3824	35.3734	35.3322	35.3052	35.3691	35.3351	35.3568	35.3859	35.3174	35.3091	35.3468	35.3337	35.3158	35.2521	35.302	35.2329	35.2491	35.2592	35.2018	35.1284	35.0784	35.1056	35.0509	35.0175	35.0533	35.1317	35.1462	34.9177	34.9508	35.0967	35.0877	35.2458	36.1478
Tzo-CMvi_018-Ex1_L4_clmp.r1r2_fastp	36.6591	36.3877	36.376	36.3526	36.326	36.3454	36.3412	36.3097	36.326	36.2741	36.2537	36.2378	36.2226	36.2043	36.207	36.1869	36.1952	36.1992	36.165	36.1624	36.11	36.109	36.1161	36.0892	36.0951	36.0627	36.0699	36.0226	36.0285	36.0064	35.9926	35.9914	35.9968	35.9598	35.9688	35.9409	35.9514	35.9223	35.8991	35.8965	35.8869	35.8782	35.8766	35.8799	35.859	35.8041	35.7972	35.7803	35.7871	35.7779	35.772	35.7595	35.7354	35.7165	35.689	35.6801	35.7162	35.6699	35.6755	35.6873	35.6683	35.636	35.6559	35.6185	35.5969	35.6216	35.6112	35.5917	35.6231	35.5993	35.5358	35.5386	35.5387	35.5282	35.5282	35.4749	35.5246	35.5243	35.466	35.425	35.4442	35.4704	35.3914	35.3963	35.3916	35.4065	35.4572	35.4014	35.3355	35.3336	35.3546	35.3877	35.2996	35.2844	35.3092	35.2911	35.2514	35.2656	35.2553	35.2189	35.2273	35.2362	35.2244	35.2081	35.1638	35.1354	35.2098	35.1691	35.1924	35.2295	35.1376	35.1289	35.1776	35.1709	35.1489	35.0751	35.121	35.0504	35.0634	35.0627	35.0168	34.9336	34.8848	34.8874	34.8443	34.8008	34.841	34.9542	34.9672	34.6956	34.7329	34.9143	34.8911	35.0666	36.074
Tzo-CMvi_020-Ex1_L4_clmp.r1r2_fastp	36.6663	36.3928	36.3823	36.3595	36.33	36.3496	36.3451	36.3138	36.3262	36.2868	36.2623	36.2521	36.2354	36.2188	36.2202	36.196	36.1959	36.2052	36.1784	36.1619	36.1172	36.118	36.1332	36.099	36.1095	36.0673	36.0825	36.0399	36.0444	36.0205	36.0103	36.0055	36.0099	35.9848	35.98	35.9634	35.9655	35.9471	35.9244	35.9168	35.9113	35.8931	35.8954	35.8966	35.8778	35.8384	35.8398	35.8165	35.8228	35.8117	35.8086	35.7922	35.778	35.7713	35.7289	35.7298	35.7699	35.7203	35.7227	35.7422	35.7182	35.6812	35.7124	35.6612	35.6535	35.6585	35.6658	35.6414	35.67	35.6505	35.5951	35.5835	35.6037	35.5876	35.5833	35.5299	35.5794	35.5747	35.5271	35.482	35.5122	35.536	35.4438	35.4708	35.4629	35.4711	35.5268	35.4757	35.4091	35.4093	35.4265	35.46	35.3727	35.3514	35.3795	35.3654	35.3376	35.3428	35.3462	35.3014	35.3124	35.3109	35.3024	35.2938	35.2423	35.2164	35.279	35.2411	35.2751	35.3051	35.2233	35.2275	35.2578	35.2469	35.2282	35.1643	35.2137	35.1466	35.1609	35.1547	35.1035	35.0153	34.9807	34.9885	34.9525	34.9032	34.9514	35.0282	35.045	34.8161	34.842	35.0092	34.9976	35.1621	36.1123
Tzo-CMvi_027-Ex1_L4_clmp.r1r2_fastp	36.6448	36.3459	36.3338	36.3121	36.282	36.2977	36.294	36.2638	36.2675	36.2346	36.2026	36.1965	36.1778	36.1653	36.1593	36.1323	36.1293	36.1326	36.1039	36.096	36.0473	36.0405	36.0632	36.0282	36.0352	35.9971	36.0128	35.9613	35.9601	35.9287	35.9289	35.9202	35.9278	35.8926	35.8896	35.8851	35.8819	35.8522	35.8251	35.8286	35.8208	35.7982	35.7996	35.8057	35.7822	35.741	35.7342	35.7042	35.7258	35.7016	35.7056	35.6967	35.6768	35.6571	35.6155	35.6122	35.654	35.61	35.6093	35.6257	35.5881	35.5823	35.5947	35.5511	35.5376	35.5422	35.5442	35.5264	35.5589	35.5318	35.4791	35.458	35.4767	35.456	35.4609	35.4115	35.4522	35.4466	35.395	35.3538	35.3848	35.3976	35.3168	35.3493	35.3234	35.3335	35.4026	35.3363	35.285	35.2709	35.2961	35.3106	35.236	35.2132	35.2405	35.2283	35.1887	35.1882	35.185	35.1484	35.1476	35.1506	35.1403	35.1451	35.0887	35.0659	35.135	35.0878	35.142	35.1496	35.0582	35.0754	35.1074	35.1036	35.0912	34.9979	35.0562	34.9692	34.9846	35.0053	34.9446	34.8825	34.8165	34.8426	34.7894	34.7452	34.7817	34.875	34.8828	34.6319	34.6605	34.8511	34.8272	35.0224	36.0615
Tzo-CMvi_029-Ex1_L4_clmp.r1r2_fastp	36.6659	36.4015	36.3906	36.3689	36.3389	36.358	36.3507	36.3261	36.3338	36.2947	36.2706	36.2575	36.2474	36.2291	36.23	36.2015	36.2108	36.2159	36.1814	36.1735	36.1294	36.1292	36.1459	36.1146	36.1228	36.0865	36.1002	36.0557	36.0562	36.0324	36.0213	36.0247	36.0245	35.9918	35.9963	35.9795	35.9811	35.9495	35.9268	35.9306	35.9274	35.9002	35.8987	35.9014	35.8928	35.8446	35.8396	35.8233	35.8369	35.8211	35.8227	35.8071	35.7839	35.777	35.7405	35.7341	35.7791	35.7226	35.7274	35.738	35.7169	35.6881	35.7192	35.6731	35.6512	35.6676	35.6736	35.6478	35.6743	35.6508	35.6029	35.5896	35.5997	35.5814	35.5857	35.5374	35.5815	35.5782	35.5376	35.4804	35.5152	35.5364	35.4505	35.471	35.4535	35.4731	35.5315	35.4765	35.4141	35.4033	35.4289	35.4555	35.3801	35.3543	35.3801	35.3714	35.3289	35.3472	35.335	35.2949	35.2964	35.3037	35.3017	35.2936	35.2447	35.212	35.2809	35.2465	35.2747	35.3034	35.218	35.2209	35.2458	35.2555	35.2306	35.1582	35.2117	35.1362	35.1505	35.1497	35.0937	35.0099	34.9678	34.9937	34.947	34.8968	34.9351	35.0325	35.0462	34.791	34.8366	35.0085	34.9923	35.1562	36.1059
Tzo-CMvi_030-Ex1_L4_clmp.r1r2_fastp	36.6592	36.3872	36.381	36.3556	36.3246	36.3466	36.3416	36.3083	36.316	36.2825	36.2534	36.2392	36.2291	36.2131	36.2136	36.1866	36.19	36.1868	36.1641	36.1459	36.1044	36.1076	36.1197	36.0945	36.0953	36.0654	36.0731	36.0244	36.0273	36.0024	35.9894	35.9899	35.9845	35.9607	35.9542	35.9552	35.9525	35.9181	35.8914	35.8932	35.886	35.8652	35.8649	35.8743	35.8542	35.8162	35.8134	35.8021	35.7988	35.7833	35.7718	35.7686	35.7378	35.7457	35.6959	35.6986	35.7269	35.6873	35.6924	35.7106	35.6898	35.6541	35.6744	35.6268	35.6179	35.6258	35.6296	35.602	35.6283	35.6285	35.5548	35.5469	35.5552	35.5502	35.5461	35.4818	35.5299	35.5325	35.4744	35.4433	35.4637	35.491	35.4058	35.4231	35.4077	35.4238	35.4901	35.4315	35.3528	35.3598	35.3828	35.4105	35.3274	35.2967	35.3265	35.3178	35.2807	35.2909	35.2921	35.2406	35.2513	35.2561	35.2494	35.2384	35.1648	35.1519	35.2193	35.2015	35.2227	35.2576	35.1573	35.1537	35.1886	35.1949	35.1656	35.1078	35.1609	35.0823	35.0949	35.099	35.035	34.9582	34.9063	34.9374	34.8699	34.8356	34.8742	34.9689	34.974	34.7273	34.7587	34.9357	34.9255	35.0944	36.0894
Tzo-CMvi_031-Ex1_L4_clmp.r1r2_fastp	36.656	36.3745	36.3704	36.3396	36.3159	36.3333	36.3297	36.3008	36.3127	36.2677	36.2418	36.2353	36.2237	36.2005	36.2001	36.1675	36.1797	36.1848	36.1592	36.1508	36.0973	36.0984	36.111	36.0807	36.1024	36.0634	36.0765	36.0149	36.0295	35.9863	35.9828	35.989	35.9892	35.949	35.9643	35.9394	35.9438	35.924	35.8886	35.9013	35.907	35.8657	35.8603	35.883	35.8521	35.7957	35.8047	35.7762	35.7909	35.7775	35.7661	35.7661	35.7437	35.7455	35.7012	35.7017	35.7327	35.6826	35.6905	35.7083	35.6639	35.6529	35.673	35.6185	35.6181	35.613	35.6226	35.6083	35.6254	35.6046	35.5697	35.5488	35.5538	35.5365	35.5521	35.5042	35.5467	35.533	35.4719	35.445	35.4518	35.4723	35.4144	35.444	35.4096	35.4249	35.4695	35.4263	35.355	35.3679	35.3899	35.4075	35.3228	35.3008	35.329	35.3097	35.2903	35.2908	35.2983	35.2598	35.256	35.2673	35.2534	35.2381	35.1818	35.1671	35.2299	35.1967	35.2062	35.2484	35.1592	35.1686	35.1955	35.2059	35.1669	35.0965	35.1424	35.0762	35.1011	35.1123	35.0469	34.9708	34.9106	34.9304	34.8731	34.8304	34.8745	34.9842	35.0072	34.731	34.782	34.9588	34.9464	35.1192	36.092
Tzo-CMvi_033-Ex1_L4_clmp.r1r2_fastp	36.6456	36.3576	36.3427	36.319	36.2948	36.3108	36.307	36.2788	36.2842	36.2488	36.2184	36.207	36.1924	36.1754	36.175	36.1431	36.1471	36.1554	36.1264	36.1144	36.0661	36.0694	36.0915	36.0449	36.0575	36.0265	36.0269	35.9826	35.9953	35.961	35.9506	35.9513	35.9574	35.9155	35.9186	35.9193	35.9046	35.8841	35.8516	35.8581	35.8399	35.8251	35.8291	35.8324	35.8056	35.7664	35.7594	35.7409	35.7534	35.7325	35.7278	35.7104	35.6869	35.6877	35.6426	35.6438	35.687	35.6294	35.631	35.6519	35.6289	35.5973	35.6173	35.5815	35.5646	35.5701	35.5763	35.5509	35.5822	35.5591	35.5034	35.491	35.5117	35.4909	35.4953	35.4443	35.4917	35.4903	35.4297	35.3854	35.4199	35.4401	35.3531	35.3768	35.357	35.3774	35.4441	35.3933	35.3187	35.3013	35.3401	35.3636	35.2676	35.2544	35.2752	35.273	35.2298	35.2351	35.2348	35.1946	35.2089	35.2117	35.1859	35.1924	35.1414	35.1211	35.1949	35.1499	35.1902	35.2075	35.1319	35.1194	35.1494	35.1489	35.1426	35.0772	35.1066	35.0468	35.0582	35.0605	35.0052	34.9198	34.879	34.9007	34.8368	34.7951	34.8468	34.9361	34.9454	34.6973	34.7282	34.9076	34.891	35.0776	36.0789
Tzo-CMvi_035-Ex1_L4_clmp.r1r2_fastp	36.6627	36.3796	36.3671	36.3433	36.3171	36.3358	36.3295	36.2984	36.3112	36.2714	36.2438	36.2361	36.2199	36.2041	36.2042	36.1799	36.1839	36.1873	36.1598	36.1485	36.1042	36.1086	36.1163	36.0857	36.0957	36.0623	36.0711	36.0317	36.031	36.0095	36.0018	35.9977	35.9971	35.9711	35.9725	35.964	35.9631	35.9343	35.9137	35.9109	35.9096	35.8876	35.8851	35.8887	35.8749	35.8356	35.8374	35.8157	35.8291	35.8118	35.8075	35.7881	35.771	35.7653	35.7298	35.7221	35.7624	35.7138	35.721	35.7455	35.7156	35.6788	35.7109	35.6721	35.6532	35.6721	35.665	35.6444	35.6737	35.6543	35.6027	35.5982	35.6056	35.5979	35.5953	35.539	35.5812	35.5906	35.5352	35.497	35.5189	35.5368	35.465	35.4879	35.4659	35.4773	35.5308	35.4805	35.4285	35.4228	35.4444	35.4677	35.3863	35.3699	35.3912	35.3821	35.3423	35.3535	35.3537	35.3066	35.3232	35.3309	35.3121	35.3025	35.2548	35.2308	35.2911	35.2625	35.2891	35.3151	35.2339	35.242	35.2728	35.2609	35.2461	35.1801	35.2268	35.1634	35.17	35.185	35.1219	35.0458	35.0041	35.022	34.9658	34.93	34.9689	35.0446	35.0716	34.8315	34.8679	35.0297	35.0092	35.1788	36.1234
Tzo-CMvi_038-Ex1_L4_clmp.r1r2_fastp	36.6526	36.3572	36.348	36.3252	36.2911	36.3153	36.3086	36.2732	36.2871	36.2521	36.2181	36.2024	36.1878	36.1738	36.1686	36.1474	36.1519	36.1558	36.1256	36.119	36.0639	36.0669	36.0776	36.0496	36.0595	36.0169	36.0317	35.9864	35.9916	35.9658	35.9536	35.9493	35.9538	35.9193	35.9286	35.9094	35.9128	35.8883	35.862	35.8588	35.8579	35.834	35.8329	35.8352	35.8201	35.7727	35.7691	35.7524	35.7609	35.7501	35.7448	35.7322	35.7064	35.7044	35.6592	35.6612	35.7044	35.646	35.6532	35.673	35.6344	35.6049	35.6395	35.5922	35.575	35.5741	35.5844	35.5617	35.5977	35.5731	35.5197	35.503	35.5216	35.5073	35.5077	35.4452	35.4869	35.4935	35.4433	35.4018	35.4302	35.457	35.3662	35.3816	35.3648	35.3806	35.4356	35.3837	35.323	35.3105	35.3365	35.3595	35.282	35.2571	35.2796	35.2649	35.2327	35.2379	35.2306	35.1938	35.1994	35.2029	35.1899	35.1798	35.127	35.1071	35.1678	35.1279	35.1581	35.1928	35.1029	35.1082	35.1405	35.1342	35.1171	35.0512	35.0981	35.015	35.0425	35.0369	34.9902	34.9162	34.8551	34.8763	34.8337	34.7848	34.8198	34.9119	34.9211	34.6803	34.7102	34.8849	34.8764	35.0474	36.0695
Tzo-CMvi_040-Ex1_L4_clmp.r1r2_fastp	36.6733	36.4054	36.3952	36.3777	36.3483	36.3705	36.3606	36.3343	36.3388	36.304	36.2747	36.2692	36.2532	36.2392	36.2453	36.2165	36.2193	36.2234	36.1974	36.1842	36.1402	36.1458	36.1557	36.1314	36.1367	36.1031	36.1053	36.0646	36.0743	36.0464	36.0325	36.0392	36.0347	36.0125	36.0182	36.0026	36.0025	35.9829	35.9523	35.949	35.949	35.9221	35.9245	35.9314	35.9209	35.8803	35.8761	35.8545	35.8563	35.8535	35.8442	35.8364	35.8063	35.8043	35.7625	35.7741	35.8094	35.761	35.7583	35.7809	35.7539	35.7159	35.7455	35.7083	35.6929	35.6984	35.7041	35.6804	35.7162	35.6984	35.6357	35.637	35.6394	35.6337	35.6354	35.5764	35.6218	35.6231	35.5759	35.5341	35.559	35.5686	35.5054	35.5226	35.5114	35.5159	35.5807	35.5313	35.4708	35.4616	35.4862	35.508	35.4292	35.4169	35.432	35.423	35.3897	35.4009	35.4016	35.3577	35.3736	35.37	35.3493	35.3527	35.3042	35.2753	35.3438	35.3068	35.341	35.3725	35.2934	35.2864	35.3186	35.3139	35.3011	35.237	35.2817	35.2138	35.2259	35.2341	35.1828	35.1092	35.0594	35.077	35.0306	34.9858	35.0138	35.1059	35.1214	34.879	34.9218	35.0847	35.0683	35.2346	36.147
Tzo-CMvi_041-Ex1_L4_clmp.r1r2_fastp	36.6834	36.4273	36.4171	36.3946	36.3686	36.3868	36.3839	36.3541	36.3581	36.3265	36.3006	36.2847	36.2734	36.2609	36.259	36.236	36.2422	36.2452	36.2202	36.2028	36.1673	36.166	36.1758	36.1482	36.1559	36.1214	36.132	36.0845	36.0895	36.0691	36.0558	36.0578	36.0544	36.0285	36.034	36.0229	36.0145	35.9978	35.9749	35.9708	35.9665	35.9405	35.9476	35.9511	35.9282	35.8929	35.892	35.8731	35.8808	35.872	35.8559	35.8457	35.8331	35.8258	35.7838	35.7819	35.822	35.7701	35.7799	35.8	35.7696	35.739	35.7707	35.7274	35.7131	35.7184	35.724	35.6964	35.7297	35.7178	35.6576	35.6538	35.654	35.6483	35.6468	35.6005	35.6425	35.6398	35.5906	35.5437	35.5737	35.5924	35.5155	35.5426	35.524	35.5394	35.5924	35.5372	35.4802	35.4722	35.498	35.5199	35.4409	35.4292	35.4479	35.4452	35.4062	35.4163	35.4164	35.3669	35.381	35.3771	35.3687	35.3674	35.3165	35.2916	35.3511	35.3246	35.3492	35.3763	35.2993	35.3013	35.3335	35.3263	35.308	35.2415	35.2902	35.2207	35.2294	35.2389	35.1899	35.1163	35.0761	35.0903	35.039	34.9981	35.0361	35.1129	35.1348	34.8894	34.9317	35.0923	35.0674	35.2373	36.1476
Tzo-CMvi_042-Ex1_L4_clmp.r1r2_fastp	36.6461	36.3432	36.3376	36.3131	36.2822	36.3019	36.2973	36.2621	36.2646	36.2362	36.2089	36.1936	36.169	36.1656	36.1631	36.1302	36.1367	36.143	36.1139	36.0948	36.0434	36.0465	36.0624	36.0279	36.0366	35.9972	36.0062	35.9685	35.9747	35.9391	35.9193	35.9201	35.9231	35.893	35.9073	35.8767	35.8722	35.8532	35.8319	35.8336	35.8166	35.7987	35.8043	35.794	35.7713	35.7419	35.7411	35.7118	35.7305	35.7195	35.7123	35.6903	35.6796	35.67	35.6152	35.6262	35.668	35.6211	35.6178	35.6458	35.6183	35.575	35.601	35.5593	35.5334	35.5518	35.5598	35.5269	35.5763	35.5451	35.4946	35.4883	35.4941	35.475	35.4733	35.4205	35.4667	35.4632	35.4176	35.3829	35.4078	35.4146	35.3378	35.359	35.3348	35.3564	35.4025	35.3478	35.2875	35.2918	35.3191	35.3382	35.2674	35.2265	35.2593	35.2512	35.2052	35.2116	35.2218	35.1677	35.178	35.1886	35.1775	35.1623	35.1001	35.0849	35.1496	35.1115	35.1442	35.1851	35.1001	35.0939	35.123	35.1129	35.0937	35.0266	35.0784	34.9996	35.0188	35.026	34.9594	34.8844	34.8463	34.8683	34.8211	34.7623	34.8032	34.8872	34.9079	34.6592	34.6879	34.8723	34.8436	35.0372	36.0693
