Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage	nt counts	nt percentage
Sgr-AMvi_049-Ex1-cssl.clmp.fp2_r1_screen	3025624	2343585.0	77.46000000000001	3.0	0.0	0.0	0.0	27.0	0.0	1826743.0	60.38	2242195.0	74.11	2368731.0	78.28999999999999	2265076.0	74.86	2339185.0	77.30999999999999	2276909.0	75.25999999999999	2276787.0	75.26	2309516.0	76.33	649298	21.46		
Sgr-AMvi_049-Ex1-cssl.clmp.fp2_r2_screen	3025624	2338720.0	77.28999999999999	3.0	0.0	0.0	0.0	4.0	0.0	1808421.0	59.769999999999996	2229588.0	73.69	2365504.0	78.17999999999999	2256046.0	74.57000000000001	2334054.0	77.14	2267739.0	74.94999999999999	2268730.0	74.99	2302832.0	76.11	652324	21.56		
Sgr-AMvi_050-Ex1-cssl.clmp.fp2_r1_screen	1551737	1414746.0	91.17	1.0	0.0	0.0	0.0	7.0	0.0	1215366.0	78.32	1372271.0	88.44	1421734.0	91.61999999999999	1387314.0	89.41	1412956.0	91.05999999999999	1389714.0	89.55	1394595.0	89.86	1404378.0	90.50999999999999	127087	8.19		
Sgr-AMvi_050-Ex1-cssl.clmp.fp2_r2_screen	1551737	1412416.0	91.03	1.0	0.0	0.0	0.0	1.0	0.0	1204865.0	77.65	1365529.0	88.0	1420177.0	91.53	1382480.0	89.09	1410390.0	90.89	1384613.0	89.23	1390449.0	89.60000000000001	1401047.0	90.28	128638	8.29		
Sgr-AMvi_051-Ex1-cssl.clmp.fp2_r1_screen	8860843	4214546.0	47.56	5.0	0.0	0.0	0.0	169.0	0.0	2665974.0	30.09	3908036.0	44.1	4325976.0	48.82	3952638.0	44.6	4199247.0	47.4	3994716.0	45.089999999999996	4020890.0	45.38	4088555.0	46.14	4503080	50.82		
Sgr-AMvi_051-Ex1-cssl.clmp.fp2_r2_screen	8860843	4202347.0	47.43	6.0	0.0	0.0	0.0	20.0	0.0	2637550.0	29.759999999999998	3883935.0	43.830000000000005	4318273.0	48.73	3931778.0	44.37	4187054.0	47.25	3973729.0	44.849999999999994	4000978.0	45.15	4072506.0	45.96	4511055	50.91		
Sgr-AMvi_052-Ex1-cssl.clmp.fp2_r1_screen	187741	140184.0	74.66	0.0	0.0	0.0	0.0	2.0	0.0	115095.0	61.3	134882.0	71.85	141380.0	75.3	136198.0	72.55	139761.0	74.44	136655.0	72.78999999999999	137424.0	73.2	138425.0	73.73	45658	24.32		
Sgr-AMvi_052-Ex1-cssl.clmp.fp2_r2_screen	187741	144542.0	76.99	0.0	0.0	0.0	0.0	0.0	0.0	118804.0	63.28	138493.0	73.77	145756.0	77.65	140283.0	74.71	144062.0	76.74	140507.0	74.83000000000001	141640.0	75.44	142563.0	75.92999999999999	41321	22.01		
Sgr-AMvi_053-Ex1-cssl.clmp.fp2_r1_screen	7497268	2762760.0	36.85	6.0	0.0	0.0	0.0	131.0	0.0	1587176.0	21.169999999999998	2527778.0	33.71	2866230.0	38.23	2546520.0	33.959999999999994	2749149.0	36.660000000000004	2583608.0	34.459999999999994	2612139.0	34.839999999999996	2652685.0	35.38	4598824	61.34		
Sgr-AMvi_053-Ex1-cssl.clmp.fp2_r2_screen	7497268	2755060.0	36.74	7.0	0.0	0.0	0.0	10.0	0.0	1573736.0	20.99	2513899.0	33.53	2861778.0	38.160000000000004	2534289.0	33.79	2741791.0	36.57	2570890.0	34.29	2600907.0	34.69	2643611.0	35.26	4604072	61.41		
Sgr-AMvi_054-Ex1-cssl.clmp.fp2_r1_screen	12435984	5201899.0	41.830000000000005	29.0	0.0	0.0	0.0	151.0	0.0	2684854.0	21.59	4831106.0	38.85	5354142.0	43.05	4841575.0	38.93	5171444.0	41.589999999999996	4904489.0	39.44	4948655.0	39.79	5012689.0	40.309999999999995	7006433	56.34		
Sgr-AMvi_054-Ex1-cssl.clmp.fp2_r2_screen	12435984	5195876.0	41.78	26.0	0.0	0.0	0.0	9.0	0.0	2664208.0	21.43	4816544.0	38.73	5352073.0	43.04	4827879.0	38.82	5165853.0	41.54	4890406.0	39.33	4936447.0	39.69	5003710.0	40.239999999999995	7010164	56.37		
Sgr-AMvi_055-Ex1-cssl.clmp.fp2_r1_screen	728611	556886.0	76.42999999999999	2.0	0.0	0.0	0.0	5.0	0.0	464964.0	63.809999999999995	537738.0	73.8	561787.0	77.11	542407.0	74.44	555477.0	76.23	543936.0	74.65	547118.0	75.08999999999999	550012.0	75.48	164520	22.58		
Sgr-AMvi_055-Ex1-cssl.clmp.fp2_r2_screen	728611	555773.0	76.29	2.0	0.0	0.0	0.0	0.0	0.0	461924.0	63.4	535771.0	73.53	561101.0	77.01	540513.0	74.19	554348.0	76.08	542081.0	74.39	545556.0	74.86999999999999	548649.0	75.3	165248	22.68		
Sgr-AMvi_056-Ex1-cssl.clmp.fp2_r1_screen	525403	445640.0	84.82000000000001	1.0	0.0	0.0	0.0	3.0	0.0	382798.0	72.86	433550.0	82.52	447698.0	85.21	437061.0	83.18	444571.0	84.61	437801.0	83.33	439922.0	83.74000000000001	441855.0	84.1	76130	14.49		
Sgr-AMvi_056-Ex1-cssl.clmp.fp2_r2_screen	525403	444643.0	84.63	1.0	0.0	0.0	0.0	0.0	0.0	379686.0	72.26	431648.0	82.15	446960.0	85.07	435583.0	82.91	443639.0	84.43	436097.0	83.0	438615.0	83.49	440607.0	83.86	76866	14.63		
Sgr-AMvi_057-Ex1-cssl.clmp.fp2_r1_screen	289906	226706.0	78.2	1.0	0.0	0.0	0.0	0.0	0.0	182150.0	62.83	219170.0	75.6	228586.0	78.85000000000001	220577.0	76.08	225922.0	77.92	221072.0	76.25	222159.0	76.63	223802.0	77.19	59778	20.62		
Sgr-AMvi_057-Ex1-cssl.clmp.fp2_r2_screen	289906	232340.0	80.15	1.0	0.0	0.0	0.0	0.0	0.0	189899.0	65.5	225053.0	77.62	233946.0	80.69	226514.0	78.13	231606.0	79.89	226955.0	78.28	228156.0	78.69999999999999	229607.0	79.2	54357	18.75		
Sgr-AMvi_058-Ex1-cssl.clmp.fp2_r1_screen	5487132	2587088.0	47.15	12.0	0.0	0.0	0.0	45.0	0.0	1438055.0	26.21	2407667.0	43.88	2658099.0	48.44	2417594.0	44.059999999999995	2575457.0	46.93	2449259.0	44.64	2472249.0	45.05	2499031.0	45.54	2803924	51.1		
Sgr-AMvi_058-Ex1-cssl.clmp.fp2_r2_screen	5487132	2580781.0	47.03	14.0	0.0	0.0	0.0	1.0	0.0	1424009.0	25.95	2394895.0	43.650000000000006	2654770.0	48.39	2406867.0	43.86000000000001	2569104.0	46.82	2437959.0	44.43	2462105.0	44.87	2491213.0	45.4	2807765	51.17		
Sgr-AMvi_059-Ex1-cssl.clmp.fp2_r1_screen	766115	636621.0	83.10000000000001	1.0	0.0	0.0	0.0	3.0	0.0	544655.0	71.09	618117.0	80.68	640815.0	83.64999999999999	622787.0	81.29	635335.0	82.92	624096.0	81.46000000000001	627307.0	81.89	630257.0	82.27	122808	16.03		
Sgr-AMvi_059-Ex1-cssl.clmp.fp2_r2_screen	766115	636043.0	83.02	1.0	0.0	0.0	0.0	0.0	0.0	544256.0	71.03999999999999	617684.0	80.63	640339.0	83.58	622231.0	81.22	634702.0	82.83	623660.0	81.4	626836.0	81.82	629627.0	82.19	123344	16.1		
Sgr-AMvi_060-Ex1-cssl.clmp.fp2_r1_screen	227598	179591.0	78.91	2.0	0.0	0.0	0.0	0.0	0.0	129424.0	56.86	172972.0	76.0	181089.0	79.55999999999999	174495.0	76.67	179185.0	78.73	175091.0	76.92	175921.0	77.28999999999999	177424.0	77.95	45747	20.1		
Sgr-AMvi_060-Ex1-cssl.clmp.fp2_r2_screen	227598	185539.0	81.53	1.0	0.0	0.0	0.0	0.0	0.0	135092.0	59.36	178382.0	78.36999999999999	187053.0	82.19	180259.0	79.2	185164.0	81.35	180707.0	79.39	181932.0	79.94	183310.0	80.54	39829	17.5		
Sgr-AMvi_061-Ex1-cssl.clmp.fp2_r1_screen	7841251	4700278.0	59.949999999999996	2.0	0.0	0.0	0.0	84.0	0.0	3306227.0	42.16	4434079.0	56.55	4791210.0	61.1	4477470.0	57.099999999999994	4690493.0	59.82	4515370.0	57.580000000000005	4515278.0	57.59	4600860.0	58.669999999999995	3025154	38.58		
Sgr-AMvi_061-Ex1-cssl.clmp.fp2_r2_screen	7841251	4688057.0	59.79	2.0	0.0	0.0	0.0	20.0	0.0	3267881.0	41.68	4406010.0	56.19	4783168.0	61.0	4454899.0	56.81	4678051.0	59.660000000000004	4492017.0	57.28	4493861.0	57.3	4584352.0	58.45	3032995	38.68		
Sgr-AMvi_062-Ex1-cssl.clmp.fp2_r1_screen	9344462	6931116.0	74.17	10.0	0.0	0.0	0.0	109.0	0.0	4511922.0	48.28	6572162.0	70.33	7026028.0	75.17999999999999	6635800.0	71.01	6914838.0	74.01	6683819.0	71.52	6707294.0	71.77000000000001	6801159.0	72.77	2284720	24.45		
Sgr-AMvi_062-Ex1-cssl.clmp.fp2_r2_screen	9344462	6909537.0	73.94	8.0	0.0	0.0	0.0	12.0	0.0	4459909.0	47.730000000000004	6528066.0	69.86	7012220.0	75.03999999999999	6597773.0	70.6	6893497.0	73.77	6646177.0	71.12	6672251.0	71.4	6773475.0	72.47999999999999	2298737	24.6		
Sgr-AMvi_063-Ex1-cssl.clmp.fp2_r1_screen	2708453	2272480.0	83.91000000000001	0.0	0.0	0.0	0.0	21.0	0.0	1760461.0	65.0	2196162.0	81.09	2289758.0	84.53999999999999	2216664.0	81.83999999999999	2269783.0	83.8	2224197.0	82.11	2228073.0	82.25999999999999	2250126.0	83.08	413309	15.26		
Sgr-AMvi_063-Ex1-cssl.clmp.fp2_r2_screen	2708453	2267308.0	83.71	0.0	0.0	0.0	0.0	2.0	0.0	1742436.0	64.33	2184084.0	80.65	2286156.0	84.41	2207095.0	81.49	2264290.0	83.6	2214442.0	81.76	2219457.0	81.94000000000001	2243265.0	82.83	416560	15.38		
Sgr-AMvi_064-Ex1-cssl.clmp.fp2_r1_screen	272939	201739.0	73.91	2.0	0.0	0.0	0.0	4.0	0.0	165037.0	60.47	194643.0	71.31	203683.0	74.63	196401.0	71.96000000000001	201136.0	73.69000000000001	196957.0	72.16	197708.0	72.44	199206.0	72.98	68371	25.05		
Sgr-AMvi_064-Ex1-cssl.clmp.fp2_r2_screen	272939	206159.0	75.52	2.0	0.0	0.0	0.0	2.0	0.0	170703.0	62.54	199060.0	72.92	207936.0	76.17999999999999	200901.0	73.61	205592.0	75.32	201311.0	73.75	202384.0	74.15	203713.0	74.63000000000001	64113	23.49		
Sgr-AMvi_065-Ex1-cssl.clmp.fp2_r1_screen	1279773	1085325.0	84.81	1.0	0.0	0.0	0.0	12.0	0.0	925506.0	72.32	1052511.0	82.24000000000001	1093217.0	85.42	1061300.0	82.92999999999999	1083175.0	84.63000000000001	1063599.0	83.11000000000001	1068280.0	83.48	1075204.0	84.02	182879	14.29		
Sgr-AMvi_065-Ex1-cssl.clmp.fp2_r2_screen	1279773	1083305.0	84.64999999999999	3.0	0.0	0.0	0.0	2.0	0.0	918164.0	71.74	1047656.0	81.86	1091872.0	85.32	1057320.0	82.61	1081144.0	84.48	1059368.0	82.78	1064775.0	83.21	1072277.0	83.78999999999999	184031	14.38		
Sgr-AMvi_066-Ex1-cssl.clmp.fp2_r1_screen	11721361	4467911.0	38.12	27.0	0.0	0.0	0.0	120.0	0.0	2175510.0	18.560000000000002	4183882.0	35.69	4601206.0	39.26	4169796.0	35.57	4444689.0	37.93	4227285.0	36.07	4262777.0	36.37	4301674.0	36.7	7051570	60.16		
Sgr-AMvi_066-Ex1-cssl.clmp.fp2_r2_screen	11721361	4464579.0	38.09	26.0	0.0	0.0	0.0	18.0	0.0	2159168.0	18.42	4171757.0	35.589999999999996	4601731.0	39.27	4159212.0	35.480000000000004	4441102.0	37.9	4215964.0	35.97	4252963.0	36.28	4295012.0	36.64	7050398	60.15		
Sgr-AMvi_067-Ex1-cssl.clmp.fp2_r1_screen	3803132	1580951.0	41.57	10.0	0.0	0.0	0.0	57.0	0.0	977193.0	25.7	1471774.0	38.71	1629031.0	42.83	1475736.0	38.8	1572630.0	41.35	1493429.0	39.27	1509632.0	39.699999999999996	1525052.0	40.1	2154474	56.65		
Sgr-AMvi_067-Ex1-cssl.clmp.fp2_r2_screen	3803132	1576473.0	41.459999999999994	10.0	0.0	0.0	0.0	5.0	0.0	969339.0	25.48	1464001.0	38.51	1625826.0	42.75	1468421.0	38.61	1567806.0	41.22	1485730.0	39.059999999999995	1502593.0	39.51	1519426.0	39.96	2158277	56.75		
Sgr-AMvi_068-Ex1-cssl.clmp.fp2_r1_screen	5332194	2956931.0	55.45	11.0	0.0	0.0	0.0	74.0	0.0	1598246.0	29.97	2777412.0	52.09	3025568.0	56.739999999999995	2782193.0	52.18	2945876.0	55.25	2815047.0	52.790000000000006	2829777.0	53.07	2869823.0	53.82	2280046	42.76		
Sgr-AMvi_068-Ex1-cssl.clmp.fp2_r2_screen	5332194	2947747.0	55.28	6.0	0.0	0.0	0.0	8.0	0.0	1580982.0	29.65	2761342.0	51.78	3019015.0	56.61	2768030.0	51.910000000000004	2936675.0	55.08	2800107.0	52.51	2815213.0	52.800000000000004	2858422.0	53.59	2286978	42.89		
Sgr-AMvi_069-Ex1-cssl.clmp.fp2_r1_screen	748089	616559.0	82.42	1.0	0.0	0.0	0.0	3.0	0.0	525982.0	70.31	596533.0	79.73	620903.0	83.0	601972.0	80.46	615129.0	82.24000000000001	603195.0	80.63000000000001	606583.0	81.08	609854.0	81.52000000000001	124631	16.66		
Sgr-AMvi_069-Ex1-cssl.clmp.fp2_r2_screen	748089	615529.0	82.27	0.0	0.0	0.0	0.0	0.0	0.0	522292.0	69.82	594051.0	79.41	620078.0	82.88999999999999	600032.0	80.21000000000001	614084.0	82.09	601122.0	80.36	605098.0	80.89	608462.0	81.33	125454	16.77		
Sgr-AMvi_070-Ex1-cssl.clmp.fp2_r1_screen	916859	791632.0	86.33999999999999	1.0	0.0	0.0	0.0	5.0	0.0	682636.0	74.46	772480.0	84.25	795141.0	86.73	777799.0	84.84	789699.0	86.13000000000001	778925.0	84.94999999999999	782390.0	85.32	785300.0	85.65	118824	12.96		
Sgr-AMvi_070-Ex1-cssl.clmp.fp2_r2_screen	916859	790379.0	86.2	4.0	0.0	0.0	0.0	0.0	0.0	676865.0	73.82	769154.0	83.89999999999999	794071.0	86.61	775444.0	84.58	788420.0	85.99	776190.0	84.64999999999999	780379.0	85.11	783500.0	85.44	119650	13.05		
Sgr-AMvi_071-Ex1-cssl.clmp.fp2_r1_screen	899581	791686.0	88.01	7.0	0.0	0.0	0.0	3.0	0.0	697333.0	77.52	773764.0	86.01	795015.0	88.36999999999999	779112.0	86.61000000000001	790515.0	87.87	780047.0	86.71	783359.0	87.08	786429.0	87.42	102012	11.34		
Sgr-AMvi_071-Ex1-cssl.clmp.fp2_r2_screen	899581	790988.0	87.93	6.0	0.0	0.0	0.0	0.0	0.0	696011.0	77.37	772688.0	85.9	794370.0	88.31	778295.0	86.50999999999999	789899.0	87.81	779067.0	86.6	782666.0	87.00999999999999	785649.0	87.33	102642	11.41		
Sgr-AMvi_072-Ex1-cssl.clmp.fp2_r1_screen	503427	447968.0	88.99	2.0	0.0	0.0	0.0	4.0	0.0	381621.0	75.81	437296.0	86.87	449666.0	89.31	440925.0	87.58000000000001	447322.0	88.85000000000001	441468.0	87.69	443362.0	88.07000000000001	445143.0	88.42999999999999	52658	10.46		
Sgr-AMvi_072-Ex1-cssl.clmp.fp2_r2_screen	503427	447397.0	88.87	1.0	0.0	0.0	0.0	0.0	0.0	378515.0	75.18	436041.0	86.62	449294.0	89.24	439991.0	87.4	446791.0	88.75	440543.0	87.50999999999999	442469.0	87.89999999999999	444433.0	88.28	53010	10.53		
Sgr-AMvi_073-Ex1-cssl.clmp.fp2_r1_screen	1053166	963406.0	91.48	0.0	0.0	0.0	0.0	7.0	0.0	841871.0	79.94	939842.0	89.24	966372.0	91.75	949164.0	90.12	962210.0	91.37	950092.0	90.21000000000001	953621.0	90.55000000000001	957878.0	90.95	84779	8.05		
Sgr-AMvi_073-Ex1-cssl.clmp.fp2_r2_screen	1053166	961912.0	91.34	0.0	0.0	0.0	0.0	4.0	0.0	834239.0	79.21000000000001	935118.0	88.79	965496.0	91.67	946036.0	89.83000000000001	960608.0	91.21000000000001	946672.0	89.88	951159.0	90.31	955767.0	90.74	85727	8.14		
Sgr-AMvi_074-Ex1-cssl.clmp.fp2_r1_screen	5635159	4122191.0	73.14999999999999	7.0	0.0	0.0	0.0	31.0	0.0	3007684.0	53.38	3912969.0	69.44	4178902.0	74.16	3960263.0	70.27	4114435.0	73.01	3985542.0	70.73	3984946.0	70.71	4054010.0	71.92999999999999	1440346	25.56		
Sgr-AMvi_074-Ex1-cssl.clmp.fp2_r2_screen	5635159	4111903.0	72.97	5.0	0.0	0.0	0.0	9.0	0.0	2973856.0	52.77	3889527.0	69.03	4172119.0	74.04	3941453.0	69.94999999999999	4104627.0	72.84	3966770.0	70.39	3967667.0	70.39999999999999	4040655.0	71.7	1447108	25.68		
Sgr-AMvi_075-Ex1-cssl.clmp.fp2_r1_screen	925844	835226.0	90.21000000000001	0.0	0.0	0.0	0.0	10.0	0.0	725196.0	78.32	813885.0	87.91000000000001	838270.0	90.55	822107.0	88.79	834185.0	90.1	822917.0	88.88	826376.0	89.26	830139.0	89.67	85918	9.28		
Sgr-AMvi_075-Ex1-cssl.clmp.fp2_r2_screen	925844	833443.0	90.02	0.0	0.0	0.0	0.0	0.0	0.0	717690.0	77.52	808958.0	87.37	836900.0	90.39	818234.0	88.37	832162.0	89.88000000000001	819030.0	88.46	823412.0	88.92999999999999	827413.0	89.36	87307	9.43		
Sgr-AMvi_076-Ex1-cssl.clmp.fp2_r1_screen	333091	191081.0	57.37	0.0	0.0	0.0	0.0	5.0	0.0	139744.0	41.949999999999996	180791.0	54.27	195019.0	58.550000000000004	182229.0	54.71	190495.0	57.2	183661.0	55.13	184418.0	55.370000000000005	186667.0	56.04	136933	41.11		
Sgr-AMvi_076-Ex1-cssl.clmp.fp2_r2_screen	333091	195894.0	58.809999999999995	0.0	0.0	0.0	0.0	1.0	0.0	143658.0	43.13	184317.0	55.34	199861.0	60.01	186412.0	55.96	195147.0	58.589999999999996	187725.0	56.36	188763.0	56.66	191120.0	57.379999999999995	132103	39.66		
Sgr-AMvi_077-Ex1-cssl.clmp.fp2_r1_screen	4774370	2049505.0	42.93	8.0	0.0	0.0	0.0	47.0	0.0	1239300.0	25.96	1891111.0	39.61	2116715.0	44.33	1905767.0	39.92	2040550.0	42.739999999999995	1929784.0	40.42	1952789.0	40.900000000000006	1974118.0	41.34	2636884	55.23		
Sgr-AMvi_077-Ex1-cssl.clmp.fp2_r2_screen	4774370	2044205.0	42.81	10.0	0.0	0.0	0.0	8.0	0.0	1226912.0	25.7	1879477.0	39.36	2113036.0	44.26	1895043.0	39.69	2034385.0	42.61000000000001	1919284.0	40.19	1942978.0	40.69	1966444.0	41.18	2640704	55.31		
Sgr-AMvi_078-Ex1-cssl.clmp.fp2_r1_screen	663523	563947.0	85.0	2.0	0.0	0.0	0.0	2.0	0.0	495509.0	74.68	551509.0	83.11999999999999	566824.0	85.42	554446.0	83.55	562777.0	84.81	555111.0	83.66	557696.0	84.06	559693.0	84.35	93822	14.14		
Sgr-AMvi_078-Ex1-cssl.clmp.fp2_r2_screen	663523	563083.0	84.86	1.0	0.0	0.0	0.0	1.0	0.0	492385.0	74.21	549313.0	82.79	566153.0	85.33	552889.0	83.33000000000001	561902.0	84.67999999999999	553358.0	83.39999999999999	556301.0	83.85000000000001	558477.0	84.17	94485	14.24		
Sgr-AMvi_079-Ex1-cssl.clmp.fp2_r1_screen	10309669	2814613.0	27.299999999999997	17.0	0.0	0.0	0.0	184.0	0.0	1228500.0	11.91	2603478.0	25.25	2932236.0	28.44	2592245.0	25.14	2798146.0	27.13	2638514.0	25.6	2667640.0	25.88	2683538.0	26.029999999999998	7329143	71.09		
Sgr-AMvi_079-Ex1-cssl.clmp.fp2_r2_screen	10309669	2806480.0	27.22	13.0	0.0	0.0	0.0	15.0	0.0	1219346.0	11.82	2588837.0	25.110000000000003	2926188.0	28.38	2578415.0	25.0	2790149.0	27.060000000000002	2624974.0	25.46	2655440.0	25.76	2673748.0	25.93	7335329	71.15		
Sgr-AMvi_080-Ex1-cssl.clmp.fp2_r1_screen	5392015	1268597.0	23.52	3.0	0.0	0.0	0.0	57.0	0.0	632349.0	11.73	1163521.0	21.580000000000002	1325974.0	24.59	1162235.0	21.55	1259074.0	23.349999999999998	1182898.0	21.94	1201883.0	22.28	1203014.0	22.31	4043472	74.99		
Sgr-AMvi_080-Ex1-cssl.clmp.fp2_r2_screen	5392015	1264559.0	23.450000000000003	1.0	0.0	0.0	0.0	3.0	0.0	626110.0	11.61	1156065.0	21.45	1323141.0	24.55	1155966.0	21.44	1255398.0	23.279999999999998	1176190.0	21.81	1195570.0	22.17	1197462.0	22.209999999999997	4046707	75.05		
Sgr-AMvi_081-Ex1-cssl.clmp.fp2_r1_screen	7678143	1972902.0	25.689999999999998	5.0	0.0	0.0	0.0	92.0	0.0	951860.0	12.389999999999999	1832815.0	23.87	2046941.0	26.66	1831845.0	23.86	1963628.0	25.580000000000002	1864064.0	24.279999999999998	1884186.0	24.54	1885760.0	24.55	5601973	72.96		
Sgr-AMvi_081-Ex1-cssl.clmp.fp2_r2_screen	7678143	1967176.0	25.619999999999997	7.0	0.0	0.0	0.0	9.0	0.0	945994.0	12.32	1823717.0	23.75	2043897.0	26.62	1823902.0	23.75	1958398.0	25.51	1855884.0	24.169999999999998	1876764.0	24.44	1878937.0	24.47	5605044	73.0		
Sgr-AMvi_082-Ex1-cssl.clmp.fp2_r1_screen	1183629	732687.0	61.9	1.0	0.0	0.0	0.0	6.0	0.0	571748.0	48.3	699720.0	59.11	743523.0	62.82	705327.0	59.589999999999996	730385.0	61.71	709175.0	59.910000000000004	714377.0	60.35	718835.0	60.730000000000004	436167	36.85		
Sgr-AMvi_082-Ex1-cssl.clmp.fp2_r2_screen	1183629	730944.0	61.75	1.0	0.0	0.0	0.0	3.0	0.0	567200.0	47.92	696748.0	58.86	742686.0	62.75	702871.0	59.379999999999995	728632.0	61.56	706485.0	59.69	711951.0	60.15	716733.0	60.550000000000004	436877	36.91		
Sgr-AMvi_083-Ex1-cssl.clmp.fp2_r1_screen	625147	568510.0	90.94	8.0	0.0	0.0	0.0	5.0	0.0	504469.0	80.7	555925.0	88.92999999999999	570561.0	91.27	560168.0	89.61	567704.0	90.81	560711.0	89.69	563087.0	90.07000000000001	565218.0	90.41	52949	8.47		
Sgr-AMvi_083-Ex1-cssl.clmp.fp2_r2_screen	625147	568054.0	90.86	7.0	0.0	0.0	0.0	1.0	0.0	503624.0	80.56	555191.0	88.81	570054.0	91.17999999999999	559583.0	89.52	567220.0	90.73	560027.0	89.58	562570.0	89.99	564655.0	90.33	53450	8.55		
Sgr-AMvi_084-Ex1-cssl.clmp.fp2_r1_screen	984402	431517.0	43.83	1.0	0.0	0.0	0.0	8.0	0.0	296831.0	30.16	410586.0	41.71	440131.0	44.709999999999994	412864.0	41.94	430333.0	43.72	416079.0	42.26	419950.0	42.66	421436.0	42.809999999999995	541224	54.98		
Sgr-AMvi_084-Ex1-cssl.clmp.fp2_r2_screen	984402	430806.0	43.76	2.0	0.0	0.0	0.0	3.0	0.0	294627.0	29.93	409256.0	41.58	439443.0	44.629999999999995	411753.0	41.82	429558.0	43.64	414973.0	42.15	418778.0	42.54	420391.0	42.699999999999996	541617	55.02		
Sgr-AMvi_085-Ex1-cssl.clmp.fp2_r1_screen	3293349	1849210.0	56.14	1.0	0.0	0.0	0.0	19.0	0.0	1076807.0	32.699999999999996	1749891.0	53.14	1887905.0	57.32	1759958.0	53.44	1844429.0	56.0	1776177.0	53.92	1783569.0	54.15	1806268.0	54.84	1396050	42.39		
Sgr-AMvi_085-Ex1-cssl.clmp.fp2_r2_screen	3293349	1844366.0	55.989999999999995	1.0	0.0	0.0	0.0	5.0	0.0	1064983.0	32.339999999999996	1740599.0	52.86	1884929.0	57.239999999999995	1751915.0	53.19	1839795.0	55.86	1768251.0	53.690000000000005	1775725.0	53.910000000000004	1800505.0	54.67	1398355	42.46		
Sgr-AMvi_086-Ex1-cssl.clmp.fp2_r1_screen	297088	283302.0	95.36	0.0	0.0	0.0	0.0	1.0	0.0	248700.0	83.71	276976.0	93.24000000000001	284012.0	95.6	279648.0	94.13	283034.0	95.27	279787.0	94.18	280868.0	94.53	282044.0	94.93	12626	4.25		
Sgr-AMvi_086-Ex1-cssl.clmp.fp2_r2_screen	297088	282937.0	95.24	0.0	0.0	0.0	0.0	1.0	0.0	246658.0	83.03	275458.0	92.73	283709.0	95.5	278732.0	93.82	282560.0	95.11	278833.0	93.86	280155.0	94.3	281381.0	94.71000000000001	12923	4.35		
Sgr-AMvi_087-Ex1-cssl.clmp.fp2_r1_screen	231801	217208.0	93.7	0.0	0.0	0.0	0.0	2.0	0.0	187589.0	80.92999999999999	212017.0	91.48	217823.0	93.96000000000001	214104.0	92.36	216998.0	93.61	214338.0	92.46	215002.0	92.75	216090.0	93.21	13629	5.88		
Sgr-AMvi_087-Ex1-cssl.clmp.fp2_r2_screen	231801	216721.0	93.47999999999999	0.0	0.0	0.0	0.0	1.0	0.0	185739.0	80.13	210800.0	90.94	217487.0	93.83	213116.0	91.94	216455.0	93.38	213213.0	91.98	214225.0	92.41000000000001	215333.0	92.89	13954	6.02		
Sgr-AMvi_088-Ex1-cssl.clmp.fp2_r1_screen	115968	99839.0	86.09	1.0	0.0	0.0	0.0	0.0	0.0	82918.0	71.5	96910.0	83.57	100396.0	86.56	97755.0	84.28999999999999	99707.0	85.97	98064.0	84.55999999999999	98212.0	84.68	98961.0	85.33999999999999	15365	13.25		
Sgr-AMvi_088-Ex1-cssl.clmp.fp2_r2_screen	115968	99711.0	85.99	0.0	0.0	0.0	0.0	1.0	0.0	82390.0	71.03999999999999	96450.0	83.18	100319.0	86.5	97451.0	84.03	99571.0	85.86999999999999	97692.0	84.22999999999999	97997.0	84.5	98771.0	85.17	15446	13.32		
Sgr-AMvi_089-Ex1-cssl.clmp.fp2_r1_screen	481082	271504.0	56.44	0.0	0.0	0.0	0.0	4.0	0.0	204502.0	42.51	257579.0	53.55	276799.0	57.54	259887.0	54.01	270495.0	56.22	261400.0	54.33	263438.0	54.76	265542.0	55.199999999999996	202776	42.15		
Sgr-AMvi_089-Ex1-cssl.clmp.fp2_r2_screen	481082	270820.0	56.29	0.0	0.0	0.0	0.0	0.0	0.0	202737.0	42.14	256246.0	53.269999999999996	276536.0	57.480000000000004	258718.0	53.77	269960.0	56.11	260268.0	54.09	262396.0	54.54	264723.0	55.03	203064	42.21		
Sgr-AMvi_090-Ex1-cssl.clmp.fp2_r1_screen	187430	160100.0	85.42	1.0	0.0	0.0	0.0	1.0	0.0	135039.0	72.05	156352.0	83.42	161057.0	85.92999999999999	157298.0	83.92	159857.0	85.28999999999999	157521.0	84.03999999999999	158184.0	84.39	158842.0	84.75	25752	13.74		
