Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Gmi-CBat_058-Ex1-cssl2.clmp.fp2_r1_screen	245762.0	11884.0	32022.0	19232.0	15503.0	4157.0	2130.0	1239.0	47.0	0.0	0.0	908371.0	19160089.0
Gmi-CBat_058-Ex1-cssl2.clmp.fp2_r2_screen	245122.0	11629.0	29737.0	18564.0	14773.0	3756.0	1944.0	1188.0	40.0	0.0	0.0	891154.0	19182529.0
Gmi-CBat_059-Ex1-cssl.clmp.fp2_r1_screen	64050.0	3084.0	7928.0	5448.0	4846.0	990.0	604.0	453.0	11.0	0.0	0.0	278504.0	4599042.0
Gmi-CBat_059-Ex1-cssl.clmp.fp2_r2_screen	64764.0	3036.0	8117.0	5346.0	4654.0	1056.0	641.0	489.0	13.0	0.0	0.0	280285.0	4596559.0
Gmi-CBat_060-Ex1-cssl.clmp.fp2_r1_screen	173194.0	6602.0	19628.0	13893.0	9931.0	2663.0	1712.0	946.0	42.0	0.0	0.0	709860.0	11917296.0
Gmi-CBat_060-Ex1-cssl.clmp.fp2_r2_screen	174119.0	6516.0	19239.0	14073.0	9758.0	2650.0	1594.0	935.0	35.0	0.0	0.0	712124.0	11914724.0
Gmi-CBat_061-Ex1-cssl2.clmp.fp2_r1_screen	22557.0	3514.0	2839.0	1830.0	1791.0	350.0	150.0	165.0	3.0	0.0	0.0	107590.0	1941884.0
Gmi-CBat_061-Ex1-cssl2.clmp.fp2_r2_screen	22617.0	3401.0	2760.0	1874.0	1845.0	318.0	170.0	145.0	2.0	0.0	0.0	107241.0	1942300.0
Gmi-CBat_062-Ex1-cssl2.clmp.fp2_r1_screen	22458.0	1875.0	2690.0	1777.0	1873.0	328.0	203.0	175.0	4.0	0.0	0.0	112645.0	2038212.0
Gmi-CBat_062-Ex1-cssl2.clmp.fp2_r2_screen	22799.0	1871.0	2703.0	1816.0	1819.0	331.0	184.0	206.0	4.0	0.0	0.0	111422.0	2039085.0
Gmi-CBat_063-Ex1-cssl.clmp.fp2_r1_screen	112698.0	5393.0	14678.0	9736.0	7015.0	1752.0	919.0	588.0	41.0	0.0	0.0	441964.0	8349322.0
Gmi-CBat_063-Ex1-cssl.clmp.fp2_r2_screen	112802.0	5562.0	14681.0	9881.0	6786.0	1746.0	932.0	541.0	26.0	0.0	0.0	445404.0	8345745.0
Gmi-CBat_064-Ex1-cssl.clmp.fp2_r1_screen	17095.0	1278.0	2103.0	1497.0	1512.0	211.0	236.0	182.0	3.0	0.0	0.0	120116.0	1383652.0
Gmi-CBat_064-Ex1-cssl.clmp.fp2_r2_screen	17092.0	1212.0	2036.0	1464.0	1383.0	254.0	247.0	199.0	7.0	0.0	0.0	119117.0	1384874.0
Gmi-CBat_065-Ex1-cssl.clmp.fp2_r1_screen	42903.0	6292.0	6109.0	3378.0	2916.0	597.0	492.0	331.0	14.0	0.0	0.0	253899.0	4596723.0
Gmi-CBat_065-Ex1-cssl.clmp.fp2_r2_screen	42869.0	6419.0	6223.0	3432.0	2726.0	657.0	545.0	314.0	11.0	0.0	0.0	255209.0	4595249.0
Gmi-CBat_066-Ex1-cssl2.clmp.fp2_r1_screen	78735.0	2581.0	8859.0	6485.0	5603.0	1098.0	561.0	520.0	14.0	0.0	0.0	400812.0	5236404.0
Gmi-CBat_066-Ex1-cssl2.clmp.fp2_r2_screen	79132.0	2649.0	8541.0	6407.0	5479.0	1083.0	521.0	572.0	16.0	0.0	0.0	397423.0	5239849.0
Gmi-CBat_067-Ex1-cssl.clmp.fp2_r1_screen	69712.0	2071.0	9476.0	5569.0	5008.0	1042.0	532.0	454.0	14.0	0.0	0.0	325808.0	5066396.0
Gmi-CBat_067-Ex1-cssl.clmp.fp2_r2_screen	69907.0	2063.0	9318.0	5647.0	4866.0	1091.0	524.0	497.0	21.0	0.0	0.0	325203.0	5066945.0
Gmi-CBat_070-Ex1-cssl2.clmp.fp2_r1_screen	47485.0	1863.0	5540.0	4134.0	3597.0	668.0	378.0	359.0	12.0	0.0	0.0	222423.0	3794141.0
Gmi-CBat_070-Ex1-cssl2.clmp.fp2_r2_screen	48111.0	1856.0	5502.0	4135.0	3418.0	714.0	349.0	348.0	8.0	0.0	0.0	218345.0	3797814.0
Gmi-CBat_071-Ex1-cssl2.clmp.fp2_r1_screen	32195.0	1856.0	3680.0	2471.0	1921.0	487.0	308.0	175.0	4.0	0.0	0.0	211027.0	2640218.0
Gmi-CBat_071-Ex1-cssl2.clmp.fp2_r2_screen	32305.0	1801.0	3572.0	2487.0	1880.0	443.0	307.0	180.0	8.0	0.0	0.0	212588.0	2638771.0
Gmi-CBat_076-Ex1-cssl.clmp.fp2_r1_screen	24548.0	1570.0	3158.0	2057.0	2165.0	361.0	176.0	185.0	6.0	0.0	0.0	123883.0	1895242.0
Gmi-CBat_076-Ex1-cssl.clmp.fp2_r2_screen	24859.0	1611.0	3191.0	2008.0	2170.0	359.0	189.0	184.0	2.0	0.0	0.0	122509.0	1896269.0
Gmi-CBat_079-Ex1-cssl.clmp.fp2_r1_screen	1402771.0	64035.0	175275.0	114217.0	102471.0	22547.0	14203.0	8881.0	442.0	0.0	0.0	7570351.0	111690947.0
Gmi-CBat_079-Ex1-cssl.clmp.fp2_r2_screen	1406234.0	63514.0	170775.0	112448.0	99130.0	21982.0	13874.0	9229.0	341.0	0.0	0.0	7614015.0	111654598.0
Gmi-CBat_080-Ex1-cssl2.clmp.fp2_r1_screen	50084.0	1792.0	5915.0	4042.0	3803.0	738.0	384.0	311.0	7.0	0.0	0.0	244748.0	3851372.0
Gmi-CBat_080-Ex1-cssl2.clmp.fp2_r2_screen	50108.0	1808.0	5785.0	4188.0	3775.0	672.0	339.0	357.0	3.0	0.0	0.0	241458.0	3854703.0
Gmi-CBat_081-Ex1-cssl2.clmp.fp2_r1_screen	89387.0	6926.0	11698.0	7091.0	5866.0	1460.0	691.0	469.0	15.0	0.0	0.0	358760.0	6569714.0
Gmi-CBat_081-Ex1-cssl2.clmp.fp2_r2_screen	89638.0	6893.0	11628.0	7324.0	5708.0	1367.0	709.0	496.0	21.0	0.0	0.0	362105.0	6566188.0
Gmi-CBat_082-Ex1-cssl2.clmp.fp2_r1_screen	46646.0	3557.0	5832.0	4006.0	3109.0	708.0	361.0	280.0	10.0	0.0	0.0	211544.0	3579428.0
Gmi-CBat_082-Ex1-cssl2.clmp.fp2_r2_screen	46733.0	3482.0	5803.0	4103.0	3049.0	629.0	331.0	274.0	4.0	0.0	0.0	209717.0	3581356.0
Gmi-CBat_083-Ex1-cssl.clmp.fp2_r1_screen	16581.0	906.0	1984.0	1418.0	1713.0	206.0	119.0	143.0	0.0	0.0	0.0	87262.0	1282737.0
Gmi-CBat_083-Ex1-cssl.clmp.fp2_r2_screen	16503.0	856.0	1856.0	1472.0	1666.0	211.0	119.0	136.0	3.0	0.0	0.0	85838.0	1284409.0
Gmi-CBat_084-Ex1-cssl.clmp.fp2_r1_screen	84874.0	4982.0	9931.0	6822.0	5185.0	1368.0	837.0	419.0	37.0	0.0	0.0	466923.0	6622804.0
Gmi-CBat_084-Ex1-cssl.clmp.fp2_r2_screen	85613.0	4995.0	9778.0	6521.0	4941.0	1240.0	831.0	446.0	21.0	0.0	0.0	472035.0	6617761.0
Gmi-CBat_088-Ex1-cssl.clmp.fp2_r1_screen	22998.0	1663.0	10016.0	1825.0	1911.0	337.0	231.0	172.0	6.0	0.0	0.0	156887.0	1882905.0
Gmi-CBat_088-Ex1-cssl.clmp.fp2_r2_screen	23235.0	1736.0	9937.0	1912.0	2039.0	328.0	246.0	208.0	5.0	0.0	0.0	156815.0	1882490.0
Gmi-CBat_091-Ex1-cssl.clmp.fp2_r1_screen	10465.0	3021.0	1247.0	874.0	789.0	180.0	117.0	46.0	7.0	0.0	0.0	76149.0	989789.0
Gmi-CBat_091-Ex1-cssl.clmp.fp2_r2_screen	10559.0	2907.0	1208.0	832.0	679.0	123.0	94.0	75.0	2.0	0.0	0.0	75983.0	990222.0
Gmi-CBat_093-Ex1-cssl2.clmp.fp2_r1_screen	29220.0	1270.0	3757.0	2354.0	2052.0	414.0	237.0	195.0	1.0	0.0	0.0	141601.0	2149660.0
Gmi-CBat_093-Ex1-cssl2.clmp.fp2_r2_screen	29177.0	1183.0	3833.0	2440.0	1956.0	403.0	235.0	162.0	3.0	0.0	0.0	140543.0	2150826.0
Gmi-CBat_094-Ex1-cssl2.clmp.fp2_r1_screen	50558.0	1466.0	6368.0	3988.0	3307.0	745.0	501.0	333.0	5.0	0.0	0.0	252043.0	3865662.0
Gmi-CBat_094-Ex1-cssl2.clmp.fp2_r2_screen	50349.0	1424.0	6259.0	4178.0	3387.0	739.0	439.0	362.0	7.0	0.0	0.0	249241.0	3868591.0
Gmi-CBat_095-Ex1-cssl2.clmp.fp2_r1_screen	30472.0	5004.0	1696.0	3263.0	1595.0	177.0	94.0	136.0	3.0	0.0	0.0	118406.0	1411450.0
Gmi-CBat_095-Ex1-cssl2.clmp.fp2_r2_screen	30364.0	4905.0	1624.0	3192.0	1483.0	209.0	101.0	157.0	0.0	0.0	0.0	116925.0	1413336.0
Gmi-CBat_096-Ex1-cssl2.clmp.fp2_r1_screen	121157.0	3587.0	14601.0	9641.0	7002.0	1734.0	1486.0	897.0	29.0	0.0	0.0	786786.0	11085089.0
Gmi-CBat_096-Ex1-cssl2.clmp.fp2_r2_screen	121056.0	3618.0	14279.0	9296.0	6909.0	1740.0	1359.0	884.0	26.0	0.0	0.0	785346.0	11087496.0
