Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Hmi-CPar_022-Ex1-07B.clmp.fp2_r1_screen	487.0	16.0	39.0	37.0	34.0	3.0	2.0	1.0	0.0	0.0	7129.0	36097.0
Hmi-CPar_022-Ex1-07B.clmp.fp2_r2_screen	811.0	21.0	13.0	31.0	74.0	11.0	12.0	1.0	0.0	0.0	6375.0	36496.0
Hmi-CPar_023-Ex1-07H.clmp.fp2_r1_screen	565.0	38.0	10.0	8.0	4.0	2.0	6.0	3.0	0.0	0.0	5651.0	16549.0
Hmi-CPar_023-Ex1-07H.clmp.fp2_r2_screen	294.0	21.0	37.0	12.0	2.0	0.0	0.0	1.0	0.0	0.0	5786.0	16683.0
Hmi-CPar_024-Ex1-08F.clmp.fp2_r1_screen	873.0	329.0	101.0	77.0	31.0	11.0	2.0	1.0	12.0	0.0	5885.0	52204.0
Hmi-CPar_024-Ex1-08F.clmp.fp2_r2_screen	828.0	210.0	108.0	80.0	23.0	18.0	11.0	3.0	0.0	0.0	6172.0	52073.0
Hmi-CPar_025-Ex1-01E.clmp.fp2_r1_screen	398.0	36.0	21.0	21.0	16.0	0.0	0.0	0.0	0.0	0.0	6497.0	35266.0
Hmi-CPar_025-Ex1-01E.clmp.fp2_r2_screen	420.0	27.0	35.0	29.0	92.0	1.0	2.0	0.0	0.0	0.0	8746.0	32903.0
Hmi-CPar_026-Ex1-02C.clmp.fp2_r1_screen	62.0	83.0	5.0	1.0	3.0	0.0	3.0	3.0	0.0	0.0	476.0	6623.0
Hmi-CPar_026-Ex1-02C.clmp.fp2_r2_screen	70.0	91.0	7.0	2.0	5.0	0.0	0.0	3.0	0.0	0.0	569.0	6512.0
Hmi-CPar_027-Ex1-10A.clmp.fp2_r1_screen	25237.0	497.0	3211.0	3334.0	1573.0	788.0	358.0	121.0	10.0	0.0	283430.0	1215186.0
Hmi-CPar_027-Ex1-10A.clmp.fp2_r2_screen	32882.0	434.0	3883.0	2899.0	1982.0	556.0	368.0	69.0	13.0	0.0	285749.0	1204910.0
Hmi-CPar_028-Ex1-03B.clmp.fp2_r1_screen	241.0	65.0	16.0	70.0	6.0	0.0	1.0	0.0	0.0	0.0	1899.0	10552.0
Hmi-CPar_028-Ex1-03B.clmp.fp2_r2_screen	261.0	43.0	16.0	10.0	25.0	10.0	1.0	0.0	0.0	0.0	1500.0	10984.0
Hmi-CPar_029-Ex1-03G.clmp.fp2_r1_screen	1113.0	1308.0	170.0	122.0	38.0	12.0	6.0	219.0	0.0	0.0	14673.0	51624.0
Hmi-CPar_029-Ex1-03G.clmp.fp2_r2_screen	756.0	1283.0	90.0	37.0	55.0	10.0	4.0	2.0	0.0	0.0	14586.0	52462.0
Hmi-CPar_030-Ex1-11C.clmp.fp2_r1_screen	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	876.0
Hmi-CPar_030-Ex1-11C.clmp.fp2_r2_screen	7.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	877.0
Hmi-CPar_031-Ex1-05B.clmp.fp2_r1_screen	413.0	25.0	16.0	33.0	10.0	1.0	0.0	0.0	0.0	0.0	1860.0	13315.0
Hmi-CPar_031-Ex1-05B.clmp.fp2_r2_screen	421.0	22.0	40.0	17.0	134.0	1.0	4.0	1.0	0.0	0.0	1539.0	13494.0
Hmi-CPar_032-Ex1-12B.clmp.fp2_r1_screen	962.0	239.0	104.0	57.0	92.0	38.0	3.0	5.0	3.0	0.0	8567.0	48239.0
Hmi-CPar_032-Ex1-12B.clmp.fp2_r2_screen	669.0	223.0	26.0	58.0	17.0	5.0	1.0	39.0	0.0	0.0	9487.0	47784.0
Hmi-CPar_033-Ex1-06C.clmp.fp2_r1_screen	680.0	42.0	28.0	65.0	12.0	3.0	3.0	0.0	1.0	0.0	3540.0	21703.0
Hmi-CPar_033-Ex1-06C.clmp.fp2_r2_screen	406.0	45.0	30.0	52.0	1.0	4.0	1.0	3.0	0.0	0.0	3062.0	22473.0
Hmi-CPar_034-Ex1-07C.clmp.fp2_r1_screen	471.0	207.0	75.0	40.0	9.0	5.0	1.0	2.0	0.0	0.0	2912.0	25124.0
Hmi-CPar_034-Ex1-07C.clmp.fp2_r2_screen	387.0	149.0	61.0	28.0	9.0	2.0	1.0	0.0	0.0	0.0	2684.0	25525.0
Hmi-CPar_035-Ex1-08A.clmp.fp2_r1_screen	120561.0	4016.0	14888.0	12815.0	6462.0	2802.0	1544.0	1300.0	37.0	0.0	1222637.0	5729721.0
Hmi-CPar_035-Ex1-08A.clmp.fp2_r2_screen	123467.0	4672.0	16290.0	13120.0	6226.0	2677.0	1682.0	477.0	85.0	0.0	1315154.0	5632933.0
Hmi-CPar_036-Ex1-08G.clmp.fp2_r1_screen	683.0	118.0	191.0	136.0	62.0	16.0	8.0	2.0	4.0	0.0	4412.0	47193.0
Hmi-CPar_036-Ex1-08G.clmp.fp2_r2_screen	900.0	134.0	85.0	91.0	23.0	2.0	3.0	1.0	1.0	0.0	4201.0	47384.0
Hmi-CPar_037-Ex1-01F.clmp.fp2_r1_screen	486.0	21.0	58.0	64.0	18.0	0.0	6.0	3.0	0.0	0.0	3945.0	37451.0
Hmi-CPar_037-Ex1-01F.clmp.fp2_r2_screen	1045.0	24.0	37.0	49.0	244.0	59.0	11.0	0.0	0.0	0.0	4309.0	36274.0
Hmi-CPar_038-Ex1-09E.clmp.fp2_r1_screen	290.0	12.0	69.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	1072.0	8659.0
Hmi-CPar_038-Ex1-09E.clmp.fp2_r2_screen	91.0	23.0	71.0	9.0	3.0	0.0	0.0	1.0	0.0	0.0	1427.0	8487.0
Hmi-CPar_039-Ex1-02G.clmp.fp2_r1_screen	482.0	157.0	29.0	147.0	33.0	7.0	25.0	5.0	0.0	0.0	3063.0	20647.0
Hmi-CPar_039-Ex1-02G.clmp.fp2_r2_screen	294.0	133.0	30.0	16.0	18.0	4.0	1.0	3.0	0.0	0.0	3019.0	21077.0
Hmi-CPar_040-Ex1-10F.clmp.fp2_r1_screen	175.0	36.0	45.0	58.0	6.0	2.0	0.0	0.0	2.0	0.0	2351.0	15431.0
Hmi-CPar_040-Ex1-10F.clmp.fp2_r2_screen	186.0	65.0	35.0	49.0	11.0	5.0	2.0	0.0	0.0	0.0	2195.0	15558.0
Hmi-CPar_041-Ex1-11A.clmp.fp2_r1_screen	1651.0	26.0	158.0	64.0	121.0	47.0	2.0	13.0	3.0	0.0	14550.0	77133.0
Hmi-CPar_041-Ex1-11A.clmp.fp2_r2_screen	1495.0	26.0	206.0	170.0	63.0	22.0	11.0	3.0	0.0	0.0	18465.0	73307.0
Hmi-CPar_042-Ex1-04E.clmp.fp2_r1_screen	53.0	14.0	3.0	6.0	3.0	2.0	1.0	0.0	0.0	0.0	1457.0	5225.0
Hmi-CPar_042-Ex1-04E.clmp.fp2_r2_screen	120.0	13.0	2.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	1396.0	5227.0
Hmi-CPar_043-Ex1-11F.clmp.fp2_r1_screen	383.0	56.0	137.0	35.0	4.0	1.0	12.0	1.0	0.0	0.0	6232.0	25049.0
Hmi-CPar_043-Ex1-11F.clmp.fp2_r2_screen	592.0	35.0	51.0	44.0	24.0	0.0	1.0	2.0	0.0	0.0	5937.0	25224.0
Hmi-CPar_044-Ex1-05F.clmp.fp2_r1_screen	233.0	10.0	19.0	52.0	8.0	8.0	0.0	0.0	0.0	0.0	1841.0	10435.0
Hmi-CPar_044-Ex1-05F.clmp.fp2_r2_screen	135.0	36.0	10.0	34.0	3.0	0.0	5.0	0.0	0.0	0.0	1618.0	10765.0
Hmi-CPar_045-Ex1-06D.clmp.fp2_r1_screen	934.0	25.0	84.0	53.0	7.0	18.0	4.0	4.0	0.0	0.0	5312.0	35652.0
Hmi-CPar_045-Ex1-06D.clmp.fp2_r2_screen	612.0	28.0	40.0	173.0	25.0	3.0	4.0	0.0	0.0	0.0	8532.0	32676.0
Hmi-CPar_046-Ex1-07D.clmp.fp2_r1_screen	184.0	14.0	23.0	7.0	4.0	15.0	12.0	2.0	0.0	0.0	1304.0	10494.0
Hmi-CPar_046-Ex1-07D.clmp.fp2_r2_screen	103.0	9.0	43.0	5.0	13.0	0.0	0.0	0.0	0.0	0.0	1537.0	10349.0
Hmi-CPar_047-Ex1-08B.clmp.fp2_r1_screen	394.0	441.0	54.0	35.0	18.0	1.0	667.0	7.0	1.0	0.0	3821.0	41242.0
Hmi-CPar_047-Ex1-08B.clmp.fp2_r2_screen	523.0	414.0	62.0	39.0	21.0	7.0	4.0	0.0	0.0	0.0	3473.0	42138.0
Hmi-CPar_048-Ex1-08H.clmp.fp2_r1_screen	4705.0	383.0	498.0	597.0	405.0	287.0	41.0	7.0	6.0	0.0	57639.0	338226.0
Hmi-CPar_048-Ex1-08H.clmp.fp2_r2_screen	5293.0	255.0	502.0	1084.0	233.0	88.0	96.0	19.0	0.0	0.0	62275.0	332949.0
